char_entropy,component_char_entropy,component_duplicate_cluster_penalty,component_language_consistency,component_length_prior,component_lexical_diversity,component_ngram_repetition_penalty,component_non_linguistic_symbol_penalty,component_optional_lm_surprisal,component_pii_density_penalty,component_repetition_penalty,component_token_entropy,component_url_html_noise_penalty,dev_loss_proxy,document_index,error_type,excerpt,hdqspp_score,hdqspp_v2_score,information_density,kept_by_hdqspp,kept_by_hdqspp_v2,length_chars,repetition_rate,split,symbol_fraction,token_count,token_diversity,token_entropy,trigram_repetition_rate,v2_component_char_entropy,v2_component_duplicate_cluster_penalty,v2_component_language_consistency,v2_component_length_prior,v2_component_lexical_diversity,v2_component_ngram_repetition_penalty,v2_component_non_linguistic_symbol_penalty,v2_component_optional_lm_surprisal,v2_component_pii_density_penalty,v2_component_repetition_penalty,v2_component_token_entropy,v2_component_url_html_noise_penalty,v2_component_v2_base_quality,v2_component_v2_length_bin,v2_component_v2_length_distribution_match,v2_component_v2_quality_diversity_balance,v2_component_v2_repetition_capped,v2_component_v2_token_frequency_preservation
4.648541283806842,0.9297082567613684,1.0,0.9999492694805194,0.0,0.22992540587977184,0.9102282704126426,0.8331805010453729,1.0,1.0,0.7140662716699583,1.0,0.0,8.842857632915292,582,v1_dropped_low_proxy_loss,= Wales national rugby union team = The Wales national rugby union team ( Welsh : <unk> <unk> <unk> <unk> <unk> Cymru ) represent Wales in international rugby union . They compete annually in the Six Nations Championship,0.6664584771333127,0.7712369937296187,1.9084477717450754,False,True,27263.0,0.2859337283300417,train,0.041704874738656784,4558.0,0.22992540587977184,8.300290976730967,0.08977172958735735,0.9297082567613684,1.0,0.9999492694805194,0.0,0.22992540587977184,0.9102282704126426,0.8331805010453729,1.0,1.0,0.7140662716699583,1.0,0.0,0.7177562178711882,4487-1000000000,1.0,0.6663594604055371,0.7140662716699583,0.7742430890741553
4.642480818885418,0.9284961637770837,1.0,0.9999254176610979,0.0,0.2733981885273398,0.8741188318227593,0.8247405699225827,1.0,1.0,0.6865771812080537,0.997390130103289,0.0,8.87767498797527,497,v1_dropped_low_proxy_loss,"= 2nd Battalion 9th Marines = 2nd Battalion , 9th Marines ( 2 / 9 ) was an infantry battalion of the United States Marine Corps . Formed during World War I , the unit played an instrumental role in the defeat of the Japa",0.6623636720475137,0.7728456901035029,2.1814772386022963,False,True,18213.0,0.31342281879194633,train,0.04381485751935431,2981.0,0.2733981885273398,7.979121040826312,0.1258811681772407,0.9284961637770837,1.0,0.9999254176610979,0.0,0.2733981885273398,0.8741188318227593,0.8247405699225827,1.0,1.0,0.6865771812080537,0.997390130103289,0.0,0.7192836103483417,2952-4487,1.0,0.677338884831828,0.6865771812080537,0.7832941965783294
4.58395544349148,0.9167910886982961,1.0,1.0,0.0,0.27768595041322314,0.8874793160507446,0.831951354339414,1.0,1.0,0.705071664829107,0.9490466831981293,0.0,8.986387518156675,44,v1_dropped_low_proxy_loss,"= Rhode Island Route 4 = Route 4 , also known as the Colonel Rodman Highway , is a 10 @.@ 37 @-@ mile ( 16 @.@ 69 km ) long numbered state highway located in Washington County and southern Kent County , Rhode Island , Un",0.6622181857487776,0.7735316808325108,2.108295441683117,False,True,10854.0,0.294928335170893,train,0.04201216141514649,1815.0,0.27768595041322314,7.592373465585035,0.1125206839492554,0.9167910886982961,1.0,1.0,0.0,0.27768595041322314,0.8874793160507446,0.831951354339414,1.0,1.0,0.705071664829107,0.9490466831981293,0.0,0.7142693027802998,1327-1869,1.0,0.663817809792988,0.705071664829107,0.8011019283746557
4.53473906859996,0.9069478137199919,1.0,1.0,0.0,0.16470876162506118,0.8953488372093024,0.862739043619671,1.0,1.0,0.6414147595153592,1.0,0.0,8.998727621991836,555,v1_dropped_low_proxy_loss,"= Landing at Anzac Cove = The landing at Anzac Cove on Sunday , 25 April 1915 , also known as the landing at Gaba Tepe , and to the Turks as the <unk> Battle , was part of the amphibious invasion of the Gallipoli Peninsu",0.649345269749387,0.7530438685008971,1.3894352676834265,False,True,48579.0,0.3585852404846408,train,0.03431523909508224,8172.0,0.16470876162506118,8.43570951523697,0.10465116279069764,0.9069478137199919,1.0,1.0,0.0,0.16470876162506118,0.8953488372093024,0.862739043619671,1.0,1.0,0.6414147595153592,1.0,0.0,0.6993999371194247,4487-1000000000,1.0,0.6408771589659777,0.6414147595153592,0.7681106216348507
4.441542320770738,0.8883084641541477,1.0,1.0,0.0,0.24601854052769195,0.9139120095124852,0.8425777887098758,1.0,1.0,0.714455539705183,1.0,0.0,9.039245478818815,260,v1_dropped_low_proxy_loss,"= Lady in the Lake trial = The Lady in the Lake trial was a 2005 murder case in which Gordon Park ( 25 January 1944 – 25 January 2010 ) a retired teacher from <unk> , near Barrow @-@ in @-@ Furness , Cumbria , England , ",0.6652662249511161,0.7677154775013735,2.020585441641077,False,True,24393.0,0.28554446029481695,train,0.03935555282253105,4207.0,0.24601854052769195,8.213142949743006,0.08608799048751481,0.8883084641541477,1.0,1.0,0.0,0.24601854052769195,0.9139120095124852,0.8425777887098758,1.0,1.0,0.714455539705183,1.0,0.0,0.7152277096021217,2952-4487,1.0,0.6691184899329837,0.714455539705183,0.7582600427858331
4.582709919211112,0.9165419838422224,1.0,1.0,0.0,0.33104631217838765,0.9122203098106713,0.835780641294576,1.0,1.0,0.7491408934707904,0.8409834290109048,0.0,9.045469195919608,187,v1_dropped_low_proxy_loss,= M @-@ 114 ( Michigan highway ) = M @-@ 114 was the designation of a former state trunkline highway and planned <unk> in the US state of Michigan around the city of Grand Rapids . It was designated by the end of 1929 on,0.6675774644741437,0.7670064225344335,2.227235702217559,False,True,3337.0,0.2508591065292096,train,0.04105483967635601,583.0,0.33104631217838765,6.727867432087239,0.08777969018932874,0.9165419838422224,1.0,1.0,0.0,0.33104631217838765,0.9122203098106713,0.835780641294576,1.0,1.0,0.7491408934707904,0.8409834290109048,0.0,0.7127004584721855,0-1327,0.9745798191860144,0.6493576645334159,0.7491408934707904,0.7855917667238422
4.497846599076236,0.8995693198152471,1.0,1.0,0.0,0.3404568901989683,0.8988929889298893,0.8100979653353428,1.0,1.0,0.7308259587020649,0.9237066257851716,0.0,9.05164659000262,290,v1_dropped_low_proxy_loss,"= St Caffo 's Church , Llangaffo = St Caffo 's Church , Llangaffo is a 19th @-@ century church , in the south of Anglesey , north Wales , about 5 miles ( 8 @.@ 0 km ) from the county town , <unk> . It was constructed in ",0.6671485929816601,0.7740460371757832,2.515858282168013,False,True,7962.0,0.2691740412979351,train,0.04747550866616428,1357.0,0.3404568901989683,7.389653006281373,0.10110701107011066,0.8995693198152471,1.0,1.0,0.0,0.3404568901989683,0.8988929889298893,0.8100979653353428,1.0,1.0,0.7308259587020649,0.9237066257851716,0.0,0.7198360130828432,1327-1869,1.0,0.6759588855374565,0.7308259587020649,0.7700810611643331
4.624080045207097,0.9248160090414194,1.0,1.0,0.0,0.19965576592082615,0.9095320081389889,0.8695594303207773,1.0,1.0,0.6788732394366197,1.0,0.0,9.09345321201861,324,v1_dropped_low_proxy_loss,"= England national rugby union team = The England national rugby union team represents England in rugby union . They compete in the annual Six Nations Championship with France , Ireland , Scotland , Italy , and Wales . T",0.6618467780295527,0.7648968349028995,1.6775685764724388,False,True,37565.0,0.3211267605633803,train,0.03261014241980567,6391.0,0.19965576592082615,8.402304680435233,0.09046799186101107,0.9248160090414194,1.0,1.0,0.0,0.19965576592082615,0.9095320081389889,0.8695594303207773,1.0,1.0,0.6788732394366197,1.0,0.0,0.7112413700405468,4487-1000000000,1.0,0.65553462650048,0.6788732394366197,0.7782819590048505
4.544558500069347,0.9089117000138695,1.0,1.0,0.0,0.26011342155009454,0.905788876276958,0.862060332957817,1.0,1.0,0.7031013615733737,0.966725997425618,0.0,9.11639513398793,154,v1_dropped_low_proxy_loss,= 766th Independent Infantry Regiment ( North Korea ) = The 766th Independent Infantry Regiment ( Korean : <unk> ) was a light infantry unit of North Korea 's Korean People 's Army ( KPA ) that existed briefly during the,0.6657435611004713,0.7685004469717718,2.011667255134443,False,True,15978.0,0.29689863842662634,train,0.03448491676054575,2645.0,0.26011342155009454,7.733807979404944,0.09421112372304197,0.9089117000138695,1.0,1.0,0.0,0.26011342155009454,0.905788876276958,0.862060332957817,1.0,1.0,0.7031013615733737,0.966725997425618,0.0,0.7151365880326638,1869-2952,1.0,0.66427814876026,0.7031013615733737,0.7716446124763705
4.593978465963949,0.9187956931927899,1.0,1.0,0.0,0.24292633188886056,0.8895689875031879,0.8600298812613038,1.0,1.0,0.7044875063742988,1.0,0.0,9.18721169291742,578,v1_dropped_low_proxy_loss,"= 130th Engineer Brigade ( United States ) = The 130th Engineer Brigade is an engineer brigade of the United States Army based in Schofield Barracks , Hawaii . It provides engineering support to the United States Army Pa",0.6660361889931357,0.7667644807631024,1.9604841526914498,False,True,25434.0,0.2955124936257012,train,0.034992529684674055,3923.0,0.24292633188886056,8.070282613859977,0.11043101249681209,0.9187956931927899,1.0,1.0,0.0,0.24292633188886056,0.8895689875031879,0.8600298812613038,1.0,1.0,0.7044875063742988,1.0,0.0,0.7174438029169372,2952-4487,1.0,0.6694534844306838,0.7044875063742988,0.7519755289319399
4.51097590860232,0.902195181720464,1.0,1.0,0.0,0.2907904278462654,0.9397240377632534,0.8270676691729324,1.0,1.0,0.7822931785195936,0.9285475850578276,0.0,11.375765710432487,620,v1_kept_low_score,"= Midge ( Barbie ) = Midge <unk> is a fictional doll character in the Barbie line of toys by Mattel that was first released in 1963 . Midge was created , along with <unk> , to counteract criticism that claimed Barbie was",0.6754690323086375,0.7621008356869968,2.1601019962766577,True,False,7980.0,0.21770682148040643,train,0.043233082706766915,1379.0,0.2907904278462654,7.428380680462621,0.06027596223674658,0.902195181720464,1.0,1.0,0.0,0.2907904278462654,0.9397240377632534,0.8270676691729324,1.0,1.0,0.7822931785195936,0.9285475850578276,0.0,0.720343223816831,1327-1869,1.0,0.6650061151344387,0.7822931785195936,0.6881798404641044
4.505880769800135,0.901176153960027,1.0,0.9989734113540705,0.0,0.2521427458313854,0.9448168355416992,0.8323075734555662,1.0,1.0,0.7621571072319202,1.0,0.0,11.58930849083487,491,v1_kept_low_score,"= Kakapo = The kakapo ( Māori : kākāpō or night parrot ) , <unk> <unk> ( Gray , 1845 ) , also called owl parrot , is a species of large , flightless , nocturnal , ground @-@ dwelling parrot of the super @-@ family <unk> ",0.6755641771569411,0.7607875820853123,2.183813244030921,True,True,38833.0,0.2378428927680798,train,0.041923106636108466,6417.0,0.2521427458313854,8.661019522216575,0.05518316445830085,0.901176153960027,1.0,0.9989734113540705,0.0,0.2521427458313854,0.9448168355416992,0.8323075734555662,1.0,1.0,0.7621571072319202,1.0,0.0,0.7229037479122327,4487-1000000000,1.0,0.6744875604139626,0.7621571072319202,0.6764843384759234
4.429221975788173,0.8858443951576346,1.0,1.0,0.0,0.2550607287449393,0.9563456345634563,0.8350609756097561,1.0,1.0,0.7604049493813273,1.0,0.0,11.315552112467287,66,v1_kept_low_score,"= Nicole Franklin = Nicole Franklin is a fictional character from the Australian Channel Seven soap opera Home and Away , played by Tessa James . She debuted on @-@ screen during the episode airing on 18 April 2008 . Nic",0.6755957314562766,0.761916481489667,2.1417254967176027,True,True,26240.0,0.2395950506186727,train,0.04123475609756098,4446.0,0.2550607287449393,8.396923772845204,0.04365436543654366,0.8858443951576346,1.0,1.0,0.0,0.2550607287449393,0.9563456345634563,0.8350609756097561,1.0,1.0,0.7604049493813273,1.0,0.0,0.722033951319282,2952-4487,1.0,0.6747821578458759,0.7604049493813273,0.6853351327035537
4.663742010760393,0.9327484021520785,1.0,1.0,0.0,0.3501199040767386,0.9447115384615384,0.7443137254901961,1.0,1.0,0.7923169267707083,0.8989899213824353,0.0,11.261194433303265,157,v1_kept_low_score,"= WASP @-@ 13b = WASP @-@ 13b is an extrasolar planet that was discovered in 2008 in the orbit of the <unk> star WASP @-@ 13 . The planet has a mass of nearly half that of Jupiter , but a radius five @-@ <unk> the size o",0.6756221951110633,0.7649809739014202,2.518034120322984,True,True,5100.0,0.2076830732292917,train,0.06392156862745098,834.0,0.3501199040767386,7.191919371059482,0.055288461538461564,0.9327484021520785,1.0,1.0,0.0,0.3501199040767386,0.9447115384615384,0.7443137254901961,1.0,1.0,0.7923169267707083,0.8989899213824353,0.0,0.7271399417739457,0-1327,0.9871850684062673,0.6758474272517664,0.7923169267707083,0.6882494004796164
4.739603318097507,0.9479206636195014,1.0,1.0,0.0,0.3413400758533502,0.919620253164557,0.7307456588355465,1.0,1.0,0.7760910815939279,0.9662037822340804,0.0,10.922999221770555,433,v1_kept_low_score,"= Christine Hakim = <unk> Christine <unk> Hakim ( born 25 December 1956 ) , also known by the popular name Christine Hakim , is an Indonesian actress , film producer , and activist . Born to a devout Muslim family of a m",0.6756640901359515,0.7718526617589369,2.638432578540599,True,True,9790.0,0.22390891840607208,train,0.06731358529111338,1582.0,0.3413400758533502,7.7296302578726435,0.08037974683544302,0.9479206636195014,1.0,1.0,0.0,0.3413400758533502,0.919620253164557,0.7307456588355465,1.0,1.0,0.7760910815939279,0.9662037822340804,0.0,0.7337265153819881,1327-1869,1.0,0.6937492222128516,0.7760910815939279,0.6915297092288243
4.549151551171216,0.9098303102342433,1.0,0.9984805730410246,0.0,0.31843862352336927,0.9424164524421594,0.7933190719104821,1.0,1.0,0.7672147995889003,0.9520400474217752,0.0,11.8785457232903,446,v1_kept_low_score,"= Languedoc @-@ Roussillon wine = Languedoc @-@ Roussillon wine , including the <unk> de pays labeled Vin de Pays d 'Oc , is produced in southern France . While "" Languedoc "" can refer to a specific historic region of Fr",0.6757094016981593,0.7606003115133653,2.4253305779209064,True,False,12154.0,0.23278520041109974,train,0.05167023202237946,1947.0,0.31843862352336927,7.616320379374201,0.057583547557840564,0.9098303102342433,1.0,0.9984805730410246,0.0,0.31843862352336927,0.9424164524421594,0.7933190719104821,1.0,1.0,0.7672147995889003,0.9520400474217752,0.0,0.726256679874845,1869-2952,1.0,0.6807480076737087,0.7672147995889003,0.6605033384694402
4.58764815342724,0.9175296306854481,1.0,0.9992864787727435,0.0,0.30662305805396567,0.9517184942716858,0.7390575646232193,1.0,1.0,0.7779141104294478,0.9955469855224325,0.0,13.261848055502231,599,v1_kept_low_score,"= 7 / 2 ) <unk> the <unk> , which is induced by eliminating this local moment ( J = 0 in <unk> + ) . = = = Chemical properties = = = Europium is the most reactive rare earth element . It rapidly oxidizes in air , so that",0.6757301239542314,0.7577253190267812,2.442061289098363,True,False,15513.0,0.2220858895705522,train,0.06523560884419519,2446.0,0.30662305805396567,7.96437588417946,0.048281505728314245,0.9175296306854481,1.0,0.9992864787727435,0.0,0.30662305805396567,0.9517184942716858,0.7390575646232193,1.0,1.0,0.7779141104294478,0.9955469855224325,0.0,0.7305848113372079,1869-2952,1.0,0.6908349165627035,0.7779141104294478,0.6218315617334423
4.6015215956071644,0.9203043191214328,1.0,1.0,0.0,0.3148772267693789,0.9142168674698795,0.7822432151148827,1.0,1.0,0.7620423892100193,0.9998433451566597,0.0,10.325200454919733,181,v1_kept_low_score,"= Polka Party ! = Polka Party ! is the fourth studio album by "" Weird Al "" Yankovic , released in 1986 . The album is the fourth of Yankovic 's to be produced by former The <unk> guitarist Rick <unk> . Recorded between A",0.6757317765891762,0.779198793077901,2.5186231978139832,True,True,12491.0,0.23795761078998068,train,0.05443919622127932,2077.0,0.3148772267693789,7.998746761253278,0.08578313253012049,0.9203043191214328,1.0,1.0,0.0,0.3148772267693789,0.9142168674698795,0.7822432151148827,1.0,1.0,0.7620423892100193,0.9998433451566597,0.0,0.7312757979577098,1869-2952,1.0,0.6943180419603646,0.7620423892100193,0.7438613384689456
4.5077037722972815,0.9015407544594563,1.0,0.9997516761857462,0.0,0.3672055427251732,0.9513888888888888,0.7565281353438764,1.0,1.0,0.793063583815029,0.8942977225443203,0.0,11.541257175841496,513,v1_kept_low_score,"= Inocybe praetervisa = Inocybe praetervisa is a small , yellow and brown mushroom in the <unk> family , distinguished from other members of the genus by its unusual spores and bulb . The unusual spores led to the specie",0.6758071767084092,0.7650577415163345,2.627128644518188,True,True,5438.0,0.20693641618497105,train,0.060867966164030896,866.0,0.3672055427251732,7.154381780354562,0.04861111111111116,0.9015407544594563,1.0,0.9997516761857462,0.0,0.3672055427251732,0.9513888888888888,0.7565281353438764,1.0,1.0,0.793063583815029,0.8942977225443203,0.0,0.7258125698172595,0-1327,0.9885109649721983,0.6782821012260031,0.793063583815029,0.6882217090069284
4.597842300426604,0.9195684600853207,1.0,1.0,0.0,0.27084844089920235,0.9161828737300436,0.8422878004259203,1.0,1.0,0.7493652520856003,1.0,0.0,9.775735674898366,128,v1_kept_low_score,"= Curtis Woodhouse = Curtis Woodhouse ( born 17 April 1980 ) is an English former professional footballer turned professional boxer and football manager . Most recently manager of Hull United , Woodhouse played football ",0.6758226941685476,0.7764406977791075,2.2104955018641963,True,True,16435.0,0.25063474791439966,train,0.039428049893519924,2758.0,0.27084844089920235,8.161374289345988,0.08381712626995641,0.9195684600853207,1.0,1.0,0.0,0.27084844089920235,0.9161828737300436,0.8422878004259203,1.0,1.0,0.7493652520856003,1.0,0.0,0.7261313990133427,1869-2952,1.0,0.680777809731472,0.7493652520856003,0.7567077592458303
4.5560223840482195,0.9112044768096439,1.0,1.0,0.0,0.3905249679897567,0.9319640564826701,0.7641589180050719,1.0,1.0,0.7846153846153846,0.8826758000129735,0.0,10.092956142970916,494,v1_kept_low_score,"= Church of Christ Pantocrator , Nesebar = The Church of Christ Pantocrator ( Bulgarian : <unk> „ <unk> <unk> “ , <unk> „ <unk> <unk> “ or <unk> „ <unk> <unk> “ , <unk> „ <unk> <unk> “ , Byzantine Greek : <unk> <unk> <un",0.6759176591119919,0.7741510066114599,2.7576555083631953,True,True,4732.0,0.2153846153846154,train,0.05896027049873204,781.0,0.3905249679897567,7.061406400103788,0.06803594351732989,0.9112044768096439,1.0,1.0,0.0,0.3905249679897567,0.9319640564826701,0.7641589180050719,1.0,1.0,0.7846153846153846,0.8826758000129735,0.0,0.727671925640342,0-1327,0.984873059582613,0.6821361548208535,0.7846153846153846,0.7387964148527529
